Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,014015,2020,12,13,25.4,1,N
IDCJAC0011,014015,2020,12,14,25.4,1,N
IDCJAC0011,014015,2020,12,15,25.0,1,N
IDCJAC0011,014015,2020,12,16,22.5,1,N
IDCJAC0011,014015,2020,12,17,23.0,1,N
IDCJAC0011,014015,2020,12,18,24.7,1,N
IDCJAC0011,014015,2020,12,19,25.4,1,N
IDCJAC0011,014015,2020,12,20,26.2,1,N
IDCJAC0011,014015,2020,12,21,24.1,1,N
IDCJAC0011,014015,2020,12,22,24.4,1,N
IDCJAC0011,014015,2020,12,23,23.3,1,N
IDCJAC0011,014015,2020,12,24,25.1,1,N
IDCJAC0011,014015,2020,12,25,25.3,1,N
IDCJAC0011,014015,2020,12,26,26.1,1,N
IDCJAC0011,014015,2020,12,27,23.6,1,N
IDCJAC0011,014015,2020,12,28,25.5,1,N
IDCJAC0011,014015,2020,12,29,24.7,1,N
IDCJAC0011,014015,2020,12,30,24.4,1,N
IDCJAC0011,014015,2020,12,31,25.0,1,N
