Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,9225,2020,09,07,12.0,1,Y
IDCJAC0011,9225,2020,09,08,10.3,1,Y
IDCJAC0011,9225,2020,09,09,7.2,1,Y
IDCJAC0011,9225,2020,09,10,14.3,1,Y
IDCJAC0011,9225,2020,09,11,8.1,1,Y
IDCJAC0011,9225,2020,09,12,5.6,1,Y
IDCJAC0011,9225,2020,09,13,6.4,1,Y
IDCJAC0011,9225,2020,09,14,11.1,1,Y
IDCJAC0011,9225,2020,09,15,10.7,1,Y
IDCJAC0011,9225,2020,09,16,13.0,1,Y
IDCJAC0011,9225,2020,09,17,11.5,1,Y
IDCJAC0011,9225,2020,09,18,8.0,1,Y
IDCJAC0011,9225,2020,09,19,10.2,1,Y
IDCJAC0011,9225,2020,09,20,9.6,1,Y
IDCJAC0011,9225,2020,09,21,11.1,1,Y
IDCJAC0011,9225,2020,09,22,10.2,1,Y
IDCJAC0011,9225,2020,09,23,7.2,1,Y
IDCJAC0011,9225,2020,09,24,13.2,1,Y
IDCJAC0011,9225,2020,09,25,13.9,1,Y
IDCJAC0011,9225,2020,09,26,11.7,1,Y
IDCJAC0011,9225,2020,09,27,9.1,1,Y
IDCJAC0011,9225,2020,09,28,12.5,1,Y
IDCJAC0011,9225,2020,09,29,9.1,1,Y
IDCJAC0011,9225,2020,09,30,15.5,1,Y
IDCJAC0011,9225,2020,10,01,16.9,1,Y
IDCJAC0011,9225,2020,10,02,13.7,1,Y
IDCJAC0011,9225,2020,10,03,6.6,1,Y
IDCJAC0011,9225,2020,10,04,8.3,1,Y
IDCJAC0011,9225,2020,10,05,8.2,1,Y
IDCJAC0011,9225,2020,10,06,6.8,1,Y
IDCJAC0011,9225,2020,10,07,7.9,1,Y
IDCJAC0011,9225,2020,10,08,10.8,1,Y
IDCJAC0011,9225,2020,10,09,8.8,1,Y
IDCJAC0011,9225,2020,10,10,10.1,1,Y
IDCJAC0011,9225,2020,10,11,9.9,1,Y
IDCJAC0011,9225,2020,10,12,11.2,1,Y
IDCJAC0011,9225,2020,10,13,13.5,1,Y
IDCJAC0011,9225,2020,10,14,15.2,1,Y
IDCJAC0011,9225,2020,10,15,13.8,1,Y
IDCJAC0011,9225,2020,10,16,13.0,1,Y
IDCJAC0011,9225,2020,10,17,13.0,1,Y
IDCJAC0011,9225,2020,10,18,14.3,1,Y
IDCJAC0011,9225,2020,10,19,14.8,1,Y
IDCJAC0011,9225,2020,10,20,15.6,1,Y
IDCJAC0011,9225,2020,10,21,14.9,1,Y
IDCJAC0011,9225,2020,10,22,12.4,1,Y
IDCJAC0011,9225,2020,10,23,13.1,1,Y
IDCJAC0011,9225,2020,10,24,12.9,1,Y
IDCJAC0011,9225,2020,10,25,16.0,1,Y
IDCJAC0011,9225,2020,10,26,15.3,1,Y
IDCJAC0011,9225,2020,10,27,15.1,1,Y
IDCJAC0011,9225,2020,10,28,14.9,1,Y
IDCJAC0011,9225,2020,10,29,14.0,1,Y
IDCJAC0011,9225,2020,10,30,17.0,1,Y
IDCJAC0011,9225,2020,10,31,17.6,1,Y
IDCJAC0011,9225,2020,11,01,15.0,1,Y
IDCJAC0011,9225,2020,11,02,13.6,1,Y
IDCJAC0011,9225,2020,11,03,13.0,1,Y
IDCJAC0011,9225,2020,11,04,13.7,1,Y
IDCJAC0011,9225,2020,11,05,13.1,1,Y
IDCJAC0011,9225,2020,11,06,16.0,1,Y
IDCJAC0011,9225,2020,11,07,16.2,1,Y
IDCJAC0011,9225,2020,11,08,14.8,1,Y
IDCJAC0011,9225,2020,11,09,13.1,1,Y
IDCJAC0011,9225,2020,11,10,10.6,1,Y
IDCJAC0011,9225,2020,11,11,9.2,1,Y
IDCJAC0011,9225,2020,11,12,8.0,1,Y
IDCJAC0011,9225,2020,11,13,16.3,1,Y
IDCJAC0011,9225,2020,11,14,14.4,1,Y
IDCJAC0011,9225,2020,11,15,12.6,1,Y
IDCJAC0011,9225,2020,11,16,10.7,1,Y
IDCJAC0011,9225,2020,11,17,11.7,1,Y
IDCJAC0011,9225,2020,11,18,14.5,1,Y
IDCJAC0011,9225,2020,11,19,14.3,1,Y
IDCJAC0011,9225,2020,11,20,14.4,1,Y
IDCJAC0011,9225,2020,11,21,14.1,1,Y
IDCJAC0011,9225,2020,11,22,14.9,1,Y
IDCJAC0011,9225,2020,11,23,14.6,1,Y
IDCJAC0011,9225,2020,11,24,16.8,1,Y
IDCJAC0011,9225,2020,11,25,15.5,1,Y
IDCJAC0011,9225,2020,11,26,13.8,1,Y
IDCJAC0011,9225,2020,11,27,14.0,1,Y
IDCJAC0011,9225,2020,11,28,10.8,1,Y
IDCJAC0011,9225,2020,11,29,11.6,1,Y
IDCJAC0011,9225,2020,11,30,13.6,1,Y
IDCJAC0011,9225,2020,12,01,6.6,1,N
IDCJAC0011,9225,2020,12,02,9.8,1,N
IDCJAC0011,9225,2020,12,03,12.1,1,Y
IDCJAC0011,9225,2020,12,04,15.4,1,N
IDCJAC0011,9225,2020,12,05,14.4,1,N
IDCJAC0011,9225,2020,12,06,12.8,1,N
IDCJAC0011,9225,2020,12,07,15.4,1,N
IDCJAC0011,9225,2020,12,08,18.0,1,N
IDCJAC0011,9225,2020,12,09,17.9,1,N
IDCJAC0011,9225,2020,12,10,21.1,1,N
IDCJAC0011,9225,2020,12,11,23.1,1,N
IDCJAC0011,9225,2020,12,12,19.4,1,N
IDCJAC0011,9225,2020,12,13,17.4,1,N
IDCJAC0011,9225,2020,12,14,13.4,1,N
IDCJAC0011,9225,2020,12,15,14.0,1,N
IDCJAC0011,9225,2020,12,16,15.2,1,N
IDCJAC0011,9225,2020,12,17,16.5,1,N
IDCJAC0011,9225,2020,12,18,16.4,1,N
IDCJAC0011,9225,2020,12,19,18.5,1,N
IDCJAC0011,9225,2020,12,20,18.0,1,N
IDCJAC0011,9225,2020,12,21,15.7,1,N
IDCJAC0011,9225,2020,12,22,16.5,1,N
IDCJAC0011,9225,2020,12,23,19.2,1,N
IDCJAC0011,9225,2020,12,24,20.5,1,N
IDCJAC0011,9225,2020,12,25,19.2,1,N
IDCJAC0011,9225,2020,12,26,22.0,1,N
IDCJAC0011,9225,2020,12,27,16.0,1,N
IDCJAC0011,9225,2020,12,28,14.2,1,N
IDCJAC0011,9225,2020,12,29,19.0,1,N
IDCJAC0011,9225,2020,12,30,24.1,1,N
IDCJAC0011,9225,2020,12,31,21.5,1,N
