Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,014015,2020,11,26,33.7,1,N
IDCJAC0010,014015,2020,11,27,33.4,1,N
IDCJAC0010,014015,2020,11,28,34.1,1,N
IDCJAC0010,014015,2020,11,29,35.3,1,N
IDCJAC0010,014015,2020,11,30,34.6,1,N
IDCJAC0010,014015,2020,12,01,33.0,1,N
IDCJAC0010,014015,2020,12,02,34.5,1,N
IDCJAC0010,014015,2020,12,03,35.6,1,N
IDCJAC0010,014015,2020,12,04,34.2,1,N
IDCJAC0010,014015,2020,12,05,31.2,1,N
IDCJAC0010,014015,2020,12,06,33.0,1,N
IDCJAC0010,014015,2020,12,07,33.6,1,N
IDCJAC0010,014015,2020,12,08,34.4,1,N
IDCJAC0010,014015,2020,12,09,35.2,1,N
IDCJAC0010,014015,2020,12,10,35.9,1,N
IDCJAC0010,014015,2020,12,11,35.0,1,N
IDCJAC0010,014015,2020,12,12,34.4,1,N
IDCJAC0010,014015,2020,12,13,34.1,1,N
IDCJAC0010,014015,2020,12,14,32.8,1,N
IDCJAC0010,014015,2020,12,15,33.9,1,N
IDCJAC0010,014015,2020,12,16,31.4,1,N
IDCJAC0010,014015,2020,12,17,30.5,1,N
IDCJAC0010,014015,2020,12,18,30.7,1,N
IDCJAC0010,014015,2020,12,19,30.4,1,N
IDCJAC0010,014015,2020,12,20,30.9,1,N
IDCJAC0010,014015,2020,12,21,32.4,1,N
IDCJAC0010,014015,2020,12,22,31.3,1,N
IDCJAC0010,014015,2020,12,23,30.0,1,N
IDCJAC0010,014015,2020,12,24,29.9,1,N
IDCJAC0010,014015,2020,12,25,31.4,1,N
IDCJAC0010,014015,2020,12,26,32.7,1,N
IDCJAC0010,014015,2020,12,27,33.1,1,N
IDCJAC0010,014015,2020,12,28,32.1,1,N
IDCJAC0010,014015,2020,12,29,30.3,1,N
IDCJAC0010,014015,2020,12,30,31.4,1,N
IDCJAC0010,014015,2020,12,31,32.2,1,N
